-4.931893	-9.708973	-3.693552
-7.777349	-8.785893	-1.190247
-6.498014	-3.500193	-9.803478
-4.282330	-9.258254	-5.827024
-4.287192	-3.104747	-9.459888
-10.177412	-0.060858	-4.875344
-6.884337	-4.535102	-9.775577
-6.593178	-3.076127	-9.737473
-5.389403	-9.419629	-6.126838
-6.831537	-0.811386	-8.776809
-5.964309	-9.815470	-3.513854
-10.875868	-0.866629	-3.529909
-4.879273	-8.351185	-7.747885
-5.420956	-3.805654	-9.796521
-10.773508	-2.391273	-1.123001
-7.279347	-6.922572	-8.958317
-7.308296	-3.477683	-9.688755
-7.542796	-2.826166	-9.524113
-7.602380	-8.040235	-7.996478
-9.130576	-6.525757	0.186620
-7.663011	-9.504859	-2.886704
-6.090239	-4.121233	-9.844936
-3.873039	-9.261104	-2.911719
-6.493061	-1.936530	-9.419612
-6.320998	-4.917957	-9.780016
-5.725199	-0.549509	-8.622929
-4.821645	-3.062931	-9.605370
-5.210428	-7.831064	-8.362013
-9.853894	-0.491271	-6.613969
-7.784713	-2.544873	-9.381620
-9.633347	-7.193680	-0.733157
-7.173532	-5.311030	-9.611852
-11.075070	-1.152641	-4.424343
-5.497779	-2.165601	-9.483500
-7.007934	-8.045640	-8.167523
-6.160707	-4.181712	-9.844062
-5.521115	-2.815731	-9.673689
-3.534583	-8.759072	-6.241058
-11.510394	-6.040087	-4.645138
-5.843459	-4.628392	-9.812316
-7.470330	-8.937774	-1.283143
-10.234701	-0.046589	-3.849096
-6.712851	-5.127920	-9.717394
-10.992989	-4.796662	-1.083273
-7.456611	-3.589330	-9.666093
-9.076776	-8.954182	-4.928124
-8.352124	-5.718323	-9.135044
-7.930320	-0.604241	-8.309431
-9.885570	-0.946681	-1.036150
-11.831219	-3.418909	-3.661543
-6.969977	-3.001015	-9.679131
-6.409222	-8.001473	-8.294764
-9.339611	-8.819401	-3.450287
-10.080803	-8.080807	-2.842710
-6.126983	-3.991123	-9.844497
-7.411008	-2.831216	-9.558074
-8.509726	-6.973848	-8.453964
-4.173807	-7.144809	-8.558940
-4.743510	-6.102465	-9.300567
-7.459833	-9.655423	-4.669002
-5.521459	-5.925010	-9.508839
-7.649144	-2.398725	-9.378255
-7.715277	-6.309594	-9.150044
-6.373811	-5.443747	-9.675224
-10.734173	-7.052678	-2.319267
-5.028066	-7.694589	-8.436284
-9.309996	-8.290198	-6.385009
-3.918389	-7.115140	-8.460011
-7.305275	-9.718941	-3.910891
-9.154413	0.770585	-4.802900
-5.544774	-1.876424	-9.377600
-7.019915	-9.769230	-3.843953
-4.944468	-2.970126	-9.614959
-6.289861	-3.376991	-9.799786
-10.447574	-6.266495	-7.195170
-6.158897	-4.175794	-9.844179
-9.881303	-1.261985	-7.418691
-7.355587	-0.963403	-8.771114
-6.702265	-5.753840	-9.565181
-9.191351	0.795173	-3.831654
-7.551450	-0.289672	-8.183004
-4.531271	-9.365305	-5.748331
-5.075803	-8.679974	-7.394306
-6.850680	-1.657652	-9.261027
-7.929404	-9.552971	-4.073266
-6.582226	-7.616028	-8.608569
-6.662761	-6.012204	-9.483658
-6.057217	-3.922552	-9.842755
-6.702018	-3.185249	-9.745529
-7.644756	-7.590699	-8.389269
-8.436435	-5.973001	-9.006420
-7.295799	-1.889982	-9.282147
-6.458546	-2.446021	-9.598881
-10.742350	-6.976246	-2.216161
-6.267602	-8.115285	-8.193554
-4.417493	-5.161459	-9.481511
-5.994924	-4.423656	-9.833498
-5.130573	-9.614517	-5.356312
-7.155276	-2.910381	-9.629467
-3.527904	-8.775589	-1.959186
0.036138	-10.036895	-3.093914
-9.128118	-6.810817	-6.775233
-3.774348	-4.818615	-9.688894
-9.609111	-4.517248	-3.749766
-8.842176	-8.641413	-6.124974
-8.924142	-9.238049	-3.893363
-6.020640	-9.366101	-8.428819
-0.383922	-8.990060	-0.707622
-3.340466	-3.299731	-9.055869
-8.822542	-2.847300	-3.836103
-5.727406	-9.760830	-8.232768
-8.076243	-9.906233	-5.785599
-2.874055	-11.689455	-4.948862
-8.305429	-9.524293	-2.133949
-7.972195	-9.809814	-1.966483
-3.740341	-8.301421	-9.404765
-6.536654	-9.185345	-8.297054
-3.358547	-8.561394	-9.251728
-5.700957	-8.999477	-8.802137
-7.491074	-10.695218	-4.884831
-0.056236	-10.070054	-5.285853
-1.684627	-5.093694	-9.224333
-9.263452	-3.681040	-3.416700
-8.400282	-8.592721	-6.984685
-3.411689	-9.123234	0.798343
-8.740711	-2.844100	-4.976546
-4.455374	-6.475015	-9.821653
-6.308391	-10.218849	-7.463311
-1.982685	-9.265531	-8.431911
-6.109928	-10.886779	-1.552013
-4.444369	-10.851737	-0.805665
-1.847154	-10.458927	-1.006986
-4.130371	-6.085624	-9.844837
-3.414502	-7.992357	-9.491219
-0.923732	-10.766290	-5.379857
-6.238797	-10.869680	-1.627872
-7.702476	-8.868814	-7.620714
-1.967529	-8.545317	-8.864369
-4.062903	-4.112737	-9.485665
-4.166362	-6.260281	-9.842703
-4.174344	-11.134754	-6.919302
-8.276975	-8.470728	-0.901727
-3.792828	-6.522180	-9.823837
-4.880439	-3.844415	-9.317426
-4.709153	-8.849963	0.961117
-8.081073	-10.221751	-3.456264
-3.436818	-9.699530	0.395756
-0.817603	-10.873103	-4.175081
-2.816490	-9.891535	0.095920
-7.869181	-10.367706	-3.173246
-1.192523	-7.611485	-8.842522
-5.051325	-11.623724	-2.667763
-3.812331	-6.910633	-9.784111
-5.990333	-9.229077	0.384969
-1.803429	-10.402461	-7.195897
-4.580946	-5.755893	-9.811828
-8.370475	-9.967861	-4.153252
-2.594808	-11.452735	-5.687412
-1.899258	-11.116614	-2.202611
-3.578978	-3.452124	-9.168142
-5.595005	-9.548167	0.302174
-4.188674	-11.702676	-2.646878
-0.314587	-10.389081	-3.158121
-1.880348	-10.098385	-0.531307
-7.172414	-7.968688	-8.578665
-3.351542	-6.345687	-9.794651
-6.888374	-11.109880	-4.736085
-2.790203	-4.164193	-9.349457
-4.038802	-6.199179	-9.844441
-5.167702	-3.729057	-9.213213
-2.739441	-11.494644	-2.481335
-4.885851	-11.818853	-4.388450
-4.414623	-7.822008	-9.577070
-7.248133	-10.085820	-1.346909
-5.862315	-11.363973	-2.482498
-7.049298	-10.590151	-6.180961
-3.899164	-6.887906	-9.790605
-3.127377	-9.069807	0.783829
-3.046271	-10.231107	-7.985659
-3.260827	-11.589915	-5.702674
-3.455598	-11.843853	-3.802488
-0.378454	-10.370019	-2.859263
-4.461138	-8.527063	-9.303412
-7.331496	-9.918520	-1.210362
-4.093113	-6.439273	-9.836129
-3.819128	-9.548599	-8.705877
-0.741972	-9.397168	-0.705827
-6.896758	-10.771410	-2.167187
-3.896277	-5.814259	-9.834341
-5.423609	-7.173185	-9.585626
-1.575133	-8.712659	-8.578927
-4.315186	-5.836682	-9.833458
-2.046688	-11.472711	-4.749021
-5.064556	-10.760612	-0.803292
-7.297739	-10.594211	-5.765601
-4.673372	-11.795911	-4.887715
-3.821936	-7.790259	-9.591145
-4.231524	-10.548117	-7.766057
-5.581332	-10.841603	-1.132112
-8.068810	-9.255945	-1.342934
-7.134428	-9.581446	-7.529956
-2.531576	-4.413610	-9.366400
-6.234635	-11.077280	-6.079171
-8.514547	-7.331417	-7.556847
-3.825107	-2.934213	-8.880712
-2.457065	-3.211250	-8.788554
-2.133835	-7.839966	-9.226956
-2.533294	-6.415112	-9.626436
-1.537068	-10.100407	-0.770997
-2.302111	-9.256318	0.422115
-0.442958	-10.531356	-3.329626
-9.275182	-3.619930	-4.196634
-3.918433	-11.881784	-4.122073
-4.171810	-5.971615	-9.842564
-2.285863	-8.198857	-9.148922
-4.369292	-7.212541	-9.732650
-3.069498	-10.149187	-0.079934
-6.432632	-9.896741	-0.413385
-5.189572	-10.235073	-7.959496
-0.582286	-7.965068	-8.276185
-7.848924	-9.472858	-1.289008
-8.727144	-8.274933	-1.434343
-3.560627	-2.686850	-8.685226
-3.376928	-4.102084	-9.436054
-7.791969	-8.223462	-0.201225
-3.887350	-9.544581	-8.712164
-4.466027	-6.281595	-9.829737
-0.174610	-9.969568	-2.294352
-5.611018	-8.821213	-8.935697
-0.744185	-10.819790	-3.906022
-5.002276	-11.469459	-2.139693
0.113126	-9.837504	-5.439045
-5.312758	-5.043167	-9.608135
-1.702918	-8.320896	-8.848949
-8.572323	-7.772114	-7.290754
-1.654331	-10.238792	-0.853594
-5.195550	-11.639407	-5.308543
-4.015976	-4.592898	-9.639780
-2.188247	-4.663589	-9.329339
-5.081861	-11.030833	-6.925216
-2.931547	-4.103793	-9.359361
-4.499093	-6.971902	-9.765878
-4.073130	-6.749305	-9.810391
0.329932	-9.709844	-3.117928
-7.981570	-7.653268	-8.035544
-7.297234	-10.436540	-2.019301
-3.720416	-11.078353	-6.996431
-4.192379	-11.846253	-3.427841
-3.896371	-11.705544	-5.490559
-3.366213	-11.655268	-5.520594
-5.371596	-9.134266	-8.819608
-4.238425	-10.103489	-8.242409
-4.090396	-6.062259	-9.844887
-1.104908	-8.970037	-0.043023
-6.035079	-4.783045	-9.336378
-4.461398	-4.897645	-9.701728
-3.772603	-7.929947	-9.544268
-4.488206	-6.821721	-9.787224
-8.383424	-4.827247	-7.691862
-9.634950	-4.752065	-3.358701
-4.287528	-7.071726	-9.761725
-0.889434	-10.492637	-6.064700
-2.133875	-8.195608	-9.093965
-5.373956	-7.604208	-9.497303
0.452314	-9.684995	-4.154157
-4.254893	-11.286431	-1.527348
-7.133510	-10.064650	-6.965914
-4.330334	-8.599304	-9.688312
-2.369987	-4.210649	-11.623835
-4.737560	-5.692357	-11.614178
-2.016981	-1.012739	-10.546053
-8.678503	-7.134252	-7.776768
-3.356468	-0.365491	-10.470941
-3.622154	-9.533427	-4.302983
-3.993784	-2.776126	-11.734665
-6.544185	-9.142630	-7.352959
-6.550553	0.011031	-9.346000
0.379504	-3.096277	-9.642197
-8.688960	-7.472160	-5.424997
-3.318130	-7.129105	-10.951614
-4.935272	-6.143991	-11.432722
-6.621111	-7.432871	-10.058771
-4.210104	-9.674836	-4.732042
-4.062763	-2.273789	-11.594657
-1.337680	-8.924171	-7.622127
-4.263860	-0.020630	-10.211306
-6.827865	-8.883438	-4.502646
-8.598902	-7.653381	-6.312507
-0.543699	-2.062767	-10.204504
-6.887320	-7.068499	-10.169748
-6.082751	-9.475247	-6.449911
-4.416575	-9.825091	-5.775751
-2.573761	-5.021210	-11.604053
-3.840167	-2.796912	-11.735041
-7.822358	-8.129370	-7.798165
-7.327058	-5.662496	-10.610677
-5.823922	-9.570630	-5.909877
-2.311714	-6.454745	-11.065884
-8.247126	-1.564613	-9.209152
-4.025772	-3.660833	-11.868815
-4.534676	-2.358216	-11.602793
-6.433151	-5.109777	-11.279251
-3.158180	-9.656015	-4.976904
-1.067523	-7.028396	-10.053030
-4.238565	-8.986642	-9.140175
-6.860778	-5.284600	-11.022140
-7.511448	-1.922597	-10.218927
-4.569158	-4.649123	-11.834755
-3.960020	-2.237849	-11.581436
-3.055213	-9.741772	-6.485415
-2.774322	-2.509551	-11.511490
-4.646775	-2.424778	-11.612770
-7.123745	-6.635702	-10.293330
-4.123519	-3.983351	-11.883204
-4.463357	-0.687850	-10.766572
-3.004763	-0.932897	-10.830451
-4.067030	-3.625446	-11.866366
-4.953545	-2.732311	-11.656195
-2.556175	-9.537031	-7.186188
-3.584757	-4.643386	-11.835145
-4.317879	-9.591043	-7.792994
-4.486284	-5.065804	-11.784246
-1.486690	-0.344048	-9.667049
-3.772673	-2.697608	-11.708192
-3.987929	-3.760284	-11.874697
-0.702506	-1.372126	-9.930715
-2.141152	-1.488888	-10.892485
-2.881744	-2.927485	-11.640171
-5.152929	-5.968414	-11.458441
-3.714111	-7.566109	-10.695298
-3.472174	-6.374519	-11.372389
0.515009	-6.517894	-8.609252
-7.611891	-8.186031	-8.090786
-1.624881	-4.474888	-11.321308
-9.537202	-5.826425	-5.484336
-3.400046	-7.334277	-10.828387
-3.192001	-6.707958	-11.172538
-4.080336	-3.369057	-11.840419
-4.237295	-4.774036	-11.839787
-2.959786	-5.558379	-11.577605
-4.694127	-9.093801	-8.895896
-8.149374	-6.343528	-9.515740
-5.176961	-2.447083	-11.538488
-6.273187	-3.233770	-11.382792
-1.412254	-5.062798	-11.135377
-5.707125	-2.303008	-11.356799
-0.643341	-1.712612	-10.100490
-0.737389	-7.627652	-9.199275
-5.197600	-9.582317	-4.809663
-2.559198	-8.528756	-9.455285
-2.115775	-9.219989	-4.393701
-8.897015	-7.164494	-5.402304
-7.158625	-5.265360	-10.845643
0.675913	-5.808259	-8.885872
-4.477712	-1.144824	-11.066429
-8.170646	-1.553004	-9.300517
-3.086496	-6.998941	-10.989900
-5.855576	-9.003742	-8.533076
-4.334728	-0.124960	-10.308384
-9.444758	-2.086254	-6.817706
-2.185879	0.116517	-9.593498
-8.848816	-0.842335	-6.289969
-4.922314	-1.505993	-11.209352
-6.994619	-8.737089	-4.371618
-4.706580	-1.323673	-11.144793
-3.262984	-6.300607	-11.375888
-3.937699	-4.614221	-11.857463
-1.485788	-1.697833	-10.685958
-6.182029	-6.350363	-10.982138
-3.204517	0.317467	-9.747018
-6.947830	-0.154090	-9.219763
-7.027624	-8.856054	-4.801685
-4.376368	-5.796002	-11.614234
-5.020063	-4.435881	-11.795431
-2.909328	0.193753	-9.811113
-4.070879	-4.082857	-11.884154
-2.147038	-2.112749	-11.183489
-4.108183	-4.122867	-11.883906
-3.646349	-2.274026	-11.577722
-2.453364	-1.402961	-10.961054
-4.543011	-2.145743	-11.530897
-3.997417	-0.461490	-10.608603
-4.027269	-1.167568	-11.095649
-4.408832	-5.204470	-11.763393
-6.826644	-7.663940	-9.701150
-5.807986	-2.860113	-11.482075
-3.698276	-1.342726	-11.180025
-3.622243	-9.365117	-3.858944
-9.014660	-1.140835	-6.629430
-3.490527	-3.281497	-11.798601
-6.461638	-9.141618	-7.509182
-1.084709	-4.798393	-10.993615
-6.268987	-0.610943	-10.171532
-7.376875	-8.159391	-3.725388
-6.772765	0.315641	-8.704333
-6.876705	-1.410375	-10.396154
-3.216775	-9.443395	-8.048571
0.232140	-7.269033	-8.238352
-6.249258	-8.537157	-9.060076
-6.802108	-9.147037	-5.737214
-8.979801	-1.183208	-5.193605
-2.449076	-2.641263	-11.459521
-3.516020	-8.166851	-10.145103
-4.653202	-6.464933	-11.335413
-4.322047	-1.659384	-11.346806
-1.665465	-6.151405	-10.927488
-3.248853	-5.575093	-11.624392
-0.615785	-8.430964	-7.641765
-3.124933	-3.769001	-11.796464
-1.662534	-5.878848	-11.034581
-4.021171	-0.913589	-10.938142
-2.963904	-1.792704	-11.293519
-8.719427	-5.593973	-9.186058
-4.040022	-3.352450	-11.838212
-1.170410	-8.920511	-7.281533
-2.845453	-8.827515	-9.147358
-1.203021	-9.042611	-6.706292
-4.762506	-3.413454	-11.804703
-5.030431	-9.757804	-5.812317
-6.058265	-6.958321	-10.704204
-4.202581	-4.841834	-11.831995
-5.049699	-5.644626	-11.581579
-1.643637	0.325002	-8.936147
0.264602	-4.962899	-9.807379
-4.272193	-7.328364	-10.876996
-4.051413	-9.810519	-5.486406
-2.472641	-9.023916	-8.611167
-8.740358	-1.796087	-8.630050
-2.576382	-8.825401	-3.207110
-3.915303	-4.215248	-11.880231
-5.520207	-10.978405	1.005785
-11.117047	-3.431636	-3.062956
-9.737664	-10.498558	-3.015152
-11.451287	-8.297937	-2.260422
-4.419472	-9.053498	2.625280
-6.276674	-11.443159	0.167053
-7.849942	-11.561081	-1.252215
-8.325771	-11.259034	-3.432180
-2.863530	-10.792071	-1.134136
-9.220633	-10.946963	-1.492139
-7.532846	-10.165822	1.816199
-4.163927	-11.429874	-3.143086
-4.617044	-8.847841	2.814120
-10.337793	-7.329004	-5.777461
-9.284395	-1.557650	-0.476927
-3.257755	-11.093318	-1.472337
-7.735769	-9.524641	2.323076
-4.958077	-10.745966	-5.277782
-4.109737	-9.240517	-6.452011
-3.019403	-9.220648	-5.784984
-10.389329	-9.899611	-1.202822
-6.369938	-9.364933	-6.797896
-9.256511	-3.503914	2.032288
-4.386151	-10.860664	0.747027
-3.759551	-11.357064	-2.533266
-6.815870	-9.558066	2.536017
-9.822171	-6.898216	2.310890
-8.373598	-8.118179	-6.954606
-1.623314	-9.731382	-2.095259
-8.660087	-8.377462	2.617517
-8.969730	-2.254639	-5.233407
-6.542929	-11.288017	0.478796
-10.075011	-8.751363	1.225110
-4.944802	-9.939009	-6.195721
-9.366550	-9.372120	1.440188
-9.934313	-3.641826	-5.583259
-3.247561	-11.112144	-2.312836
-8.823943	-10.444583	-4.723142
-8.019737	-10.487768	1.206938
-4.125146	-11.057907	-4.248093
-3.734799	-10.502185	-4.929572
-7.975464	-8.437859	2.902645
-11.173595	-8.192931	-3.877882
-5.499470	-10.118601	2.067822
-4.897103	-8.625352	-7.086787
-6.173607	-11.485031	-4.146409
-5.140107	-10.529064	1.544226
-6.744958	-11.785669	-1.183431
-9.754147	-9.864659	-4.485701
-9.061539	-2.446033	-5.372740
-11.875457	-5.803392	-2.083281
-9.396633	-4.195086	2.298094
-9.571487	-1.529041	-2.565583
-1.638662	-9.478533	-3.419115
-7.259422	-10.751659	-5.275501
-3.864323	-10.157898	1.404360
-4.045615	-11.495537	-2.241096
-9.745054	-6.599076	-6.496012
-10.008938	-10.323915	-1.394933
-3.273906	-9.778216	-5.470100
-9.399494	-8.715918	1.927232
-3.928625	-11.452571	-2.092200
-11.482619	-4.038203	-1.653168
-4.521613	-9.611110	-6.340868
-7.729173	-10.203877	-5.775103
-9.582274	-1.509983	-1.873467
-6.413293	-11.287730	-4.575906
-2.441313	-9.464594	0.883854
-3.033716	-10.439876	0.211831
-9.770562	-3.938234	1.855175
-8.877597	-3.738003	2.430856
-8.903612	-1.612550	-4.320415
-7.560705	-9.875582	-6.168032
-7.129728	-11.778337	-2.467699
-3.540498	-10.529236	-4.713686
-11.054831	-7.080994	0.780339
-10.631115	-7.223380	-5.453501
-8.789894	-9.987583	1.297819
-5.491848	-9.286790	2.738212
-5.540693	-11.341183	-4.413008
-9.243067	-2.859945	-5.627793
-6.680853	-11.461766	-4.130812
-5.610314	-8.777442	-7.130704
-6.169990	-10.689895	-5.552682
-4.568281	-10.350230	-5.636412
-7.389866	-9.943789	2.083576
-9.944299	-8.716387	1.404125
-3.673562	-10.870424	0.127727
-4.839749	-11.732139	-2.353612
-4.945695	-11.167902	-4.564187
-4.848125	-9.419401	2.515585
-10.011618	-10.182994	-3.287910
-9.273312	-1.968571	-4.506461
-9.677546	-9.960375	0.371627
-8.145977	-10.896482	0.470968
-1.072804	-8.900336	-1.775822
-10.039865	-2.624504	-4.420961
-10.062007	-1.924076	-1.697765
-3.539527	-11.066361	-3.495226
-10.089029	-9.555790	0.339623
-9.025042	-3.387610	2.126796
-11.057414	-3.873284	-3.993018
-8.846059	-1.076965	-2.679640
-7.847311	-9.158780	2.545074
-3.776011	-10.250710	1.230916
-4.140806	-10.799182	-4.765163
-10.301619	-8.611783	-5.125286
-9.900973	-1.765264	-2.102822
-10.997191	-8.162427	-4.332490
-6.727809	-10.964475	1.025153
-9.139696	-9.310279	-5.770811
-9.664452	-7.973379	-6.189852
-9.016395	-8.445465	2.369162
-3.186262	-9.365636	-5.796296
-6.344559	-8.837980	3.040825
-9.540792	-1.697693	-0.622133
-8.792346	-11.185399	-2.682424
-10.413044	-7.890600	-0.517905
-11.630862	-2.389716	0.084585
-9.713724	-7.405378	-3.041754
-7.358666	-6.759799	4.952409
-7.991198	-8.952094	2.447596
-8.766248	-1.206873	4.242434
